user_id,created_at,birthyear,gender,is_active,maildomain,region,orig_1,orig_2,utm_src,utm_med,utm_cpg,channel,dx_0,dx_1,dx_2,dx_3,gx,im,purchase_90_n,purchase_90_bin,age
204522,2017-09-15 08:14:45,1983,,0,5326,308.0,45.0,,55.0,13.0,0.0,2.0,46.33638137727368,7.852526149449332,62.87960568102365,37.06646959500217,-41.36685999200729,0.19721874592581326,3.0,1,36
237936,2017-11-08 02:55:39,1990,,0,5326,883.0,15.0,,74.0,14.0,0.0,7.0,60.263596082289894,2.607007957880969,51.631020600041026,45.17246090051554,61.40477637980426,0.6656834920632265,2.0,1,29
233550,2017-10-31 13:28:09,1992,1.0,0,5919,308.0,42.0,,55.0,13.0,0.0,9.0,45.617607351931,6.9875241993558825,42.41255374480915,61.1437113653701,-33.203678615947354,0.18378174108719325,3.0,1,27
282850,2018-01-19 18:48:32,1990,,0,5326,598.0,62.0,,74.0,14.0,0.0,0.0,68.17634238622823,2.9059983612279834,52.47084023747669,37.091182727446885,38.36975620154599,0.16078209218759676,2.0,1,29
248019,2017-11-25 18:55:14,1988,,0,5326,234.0,22.0,580.0,74.0,14.0,0.0,4.0,59.40974368694614,2.2297239344500523,36.77314889908003,39.22691268225029,3.3111114180039527,0.4256439763770522,2.0,1,31
9831,2016-08-31 23:15:03,1983,,0,5326,20.0,15.0,26182.0,31.0,4.0,0.0,7.0,57.2035135471177,4.500933617025191,35.22114554683952,39.78131497554271,56.662257872180106,0.9874818893467149,2.0,1,36
169972,2017-07-09 19:16:43,1991,,0,5326,59.0,45.0,,67.0,5.0,0.0,7.0,58.60756499551195,3.274975938417085,35.432667813495506,56.949925992993066,-34.021402348141066,0.04237498281205121,2.0,1,28
186031,2017-08-13 18:50:31,1983,,0,5326,308.0,22.0,,74.0,14.0,0.0,7.0,45.26627987018987,4.957028702911009,44.06993170234284,53.24930313765178,-4.9057100177466655,0.024346410086953815,2.0,1,36
232010,2017-10-28 20:52:43,1988,,0,5910,308.0,15.0,14052.0,74.0,14.0,0.0,7.0,53.30750987822504,3.165069488175707,49.590813584713615,58.94159351636674,-58.054714699226025,0.28845409894577695,3.0,1,31
293319,2018-02-06 14:14:38,1989,,0,5326,290.0,15.0,,55.0,13.0,0.0,2.0,58.82934029577694,3.36450321600664,62.03494720715419,42.60218875458905,-20.46101952057332,0.5357991113176249,3.0,1,30
170508,2017-07-10 03:46:05,1978,,0,13434,598.0,15.0,,66.0,20.0,0.0,10.0,36.00398480902129,9.463391507902195,61.15787134494815,60.95319686584342,-0.5403666307510979,0.8859131816595484,4.0,1,41
304242,2018-02-22 20:50:33,1980,,0,5326,59.0,42.0,,74.0,14.0,0.0,9.0,56.76655520200238,7.971240334473367,40.9845958217176,51.585345725130395,20.694833866741916,0.5345727985476587,2.0,1,39
312823,2018-03-05 20:05:58,1992,,0,5326,214.0,22.0,4709.0,74.0,14.0,0.0,7.0,53.83234880065648,-0.15905301632580748,49.06452200112379,42.27182199152682,30.12169325751127,0.627573812766157,2.0,1,27
163621,2017-06-30 21:35:45,1983,,0,5326,308.0,15.0,1149.0,74.0,14.0,0.0,7.0,48.487196175079,10.044595240732058,55.51076830283633,56.69589712490188,-0.8444686743417621,0.5306928628717862,2.0,1,36
124491,2017-04-17 16:13:51,1970,,0,5326,59.0,73.0,27389.0,55.0,13.0,0.0,7.0,36.47767930359343,5.769580009847914,50.183590354003414,55.547834353362276,47.714139605750255,0.2973696042150098,3.0,1,49
76239,2017-01-05 15:19:05,1981,,0,5326,308.0,22.0,,55.0,13.0,0.0,2.0,41.18091538478057,2.2955709569043443,55.65294094020521,21.805640355362755,-13.668466958620217,0.4808765243267208,9.0,1,38
200859,2017-09-08 19:23:51,1981,,0,5326,234.0,22.0,6515.0,55.0,13.0,0.0,2.0,50.79134471235866,4.414308225556788,50.35522387752068,46.926091141658446,44.06536822711522,0.2735472416528043,4.0,1,38
111425,2017-03-21 08:06:14,1981,,0,5326,308.0,15.0,,50.0,21.0,0.0,3.0,57.50227563172263,7.702011810955526,39.29900350683987,31.74055850429084,-28.829727116400708,0.32240322591292603,4.0,1,38
235795,2017-11-04 00:50:37,1987,,0,5326,214.0,22.0,829.0,74.0,14.0,0.0,1.0,64.60698302056959,6.851654237206187,47.24834656639345,67.28782970632483,11.861598035753826,0.6385182094159322,3.0,1,32
53814,2016-11-20 02:42:52,1992,,0,5326,598.0,42.0,,38.0,4.0,0.0,1.0,58.880815284963866,6.036119363106481,60.9482896164764,33.11347491696618,58.989193971909685,0.8542719032800951,4.0,1,27
314678,2018-03-07 19:03:48,1994,,0,5326,674.0,15.0,,55.0,13.0,0.0,2.0,57.59185236820238,8.179786193700195,49.9090929028235,9.684879411550106,71.58467694761191,0.6342641763355632,2.0,1,25
304578,2018-02-23 09:28:41,1983,,0,5326,308.0,15.0,26079.0,74.0,14.0,0.0,0.0,29.669898459741287,9.494597194341994,57.70859389556496,36.05301850796189,-6.031668816828251,0.736690134842718,4.0,1,36
312019,2018-03-04 22:34:14,1967,,0,5910,308.0,19.0,26746.0,67.0,5.0,0.0,4.0,61.642054964413994,3.819026909998272,62.87966997299087,50.22637861030977,41.86969703760774,0.7112098349353922,2.0,1,52
286764,2018-01-25 19:51:33,1990,,0,5326,598.0,22.0,,74.0,14.0,0.0,0.0,49.581212922440535,7.796461115870402,52.431545085453926,48.66562074040419,43.97771330036859,0.34929769853223325,3.0,1,29
52300,2016-11-17 00:05:38,1985,,0,5326,598.0,22.0,,67.0,5.0,0.0,4.0,52.66436891510924,7.6346432870763135,58.06993446755339,28.771763304974225,-27.386694357667164,0.1166753255019256,2.0,1,34
134248,2017-05-05 01:19:20,1969,,0,5910,598.0,15.0,,67.0,5.0,0.0,4.0,37.171165227345966,7.495872239167871,42.406490884559226,47.48855091213362,16.424072251044823,0.6451766066470328,3.0,1,50
104264,2017-03-04 14:34:44,1975,,0,5910,59.0,15.0,,74.0,14.0,0.0,7.0,45.68190388609007,2.287011498230209,36.614286097955286,62.91145474736104,-28.02565717833872,0.04908697640741355,2.0,1,44
129590,2017-04-26 08:56:18,1984,,0,5326,308.0,42.0,,74.0,14.0,0.0,7.0,76.8683507746607,7.525003924633159,51.09003122689284,69.94265374373796,7.826214985074565,0.8121029399567544,3.0,1,35
90602,2017-02-04 17:36:22,1988,,0,5326,59.0,45.0,,74.0,14.0,0.0,7.0,55.396269326247065,6.222982237341392,62.99532407533494,78.00558676666856,27.276046522302092,0.31410457541657066,3.0,1,31
46200,2016-11-04 23:25:03,1981,,0,5326,308.0,45.0,,74.0,14.0,0.0,7.0,57.59233424198817,8.29404365782281,33.98096221993012,45.03175484750484,-30.495236061647486,0.25842812502994017,2.0,1,38
244595,2017-11-20 16:01:31,1982,,0,13428,234.0,15.0,,74.0,14.0,0.0,0.0,55.2569931528483,5.109878665366228,28.797157417009238,38.01174565294839,-63.76597186507399,0.20467436845978934,2.0,1,37
144001,2017-05-23 17:37:58,1996,,1,5326,234.0,15.0,,67.0,5.0,0.0,4.0,68.21055147857308,3.6734041787543528,61.65082213243762,22.063848794702693,25.944263260327247,0.6411113806724908,3.0,1,23
273336,2018-01-08 16:17:01,1974,,0,5910,308.0,15.0,,67.0,5.0,0.0,4.0,50.41504564183923,5.646473817065908,57.8574927589164,43.188356037832854,24.316738693758516,0.22301556633762895,2.0,1,45
188834,2017-08-20 01:19:49,1981,,0,5326,59.0,15.0,,67.0,5.0,0.0,10.0,55.42185805735402,2.556008643659372,54.07394206318284,53.86449257849078,-7.1796929446860265,0.6143125533062723,7.0,1,38
31974,2016-10-10 22:48:58,1983,1.0,0,5326,308.0,15.0,,55.0,13.0,0.0,10.0,54.807089848643436,3.659185301367756,49.98954321300303,53.16548527007126,1.1866544802390386,0.2174456588164964,2.0,1,36
262957,2017-12-22 12:49:14,1983,,0,6076,423.0,15.0,,55.0,13.0,0.0,7.0,51.93730696388448,5.03948991088012,58.87071042322361,61.56376412714296,31.727862307015947,0.08941971917558034,3.0,1,36
154310,2017-06-13 01:45:07,1982,,1,6463,290.0,45.0,,55.0,13.0,0.0,2.0,33.966056697557164,5.717287977408812,62.585801679750396,37.52268813537883,0.3111230051475863,0.23105259782586296,2.0,1,37
190798,2017-08-23 18:16:46,1981,,0,5326,308.0,42.0,,55.0,13.0,0.0,2.0,59.746997739625314,5.355412183693289,54.39981563074584,41.004483507254974,-47.30491544023983,0.6994524378497453,2.0,1,38
318572,2018-03-12 22:04:58,1994,,0,5910,598.0,22.0,7824.0,67.0,5.0,0.0,4.0,69.24557098259947,4.272985751906666,39.10674378822564,43.435428250196935,-49.25807278830077,0.7775771480327026,3.0,1,25
95406,2017-02-14 20:35:13,1982,,0,5910,290.0,64.0,11175.0,74.0,14.0,0.0,12.0,41.59417410961701,10.717845494380033,63.45661373357729,52.450030176342885,41.657513179264754,0.6337219056428073,3.0,1,37
145346,2017-05-26 09:51:55,1983,,0,5326,331.0,15.0,,55.0,13.0,0.0,2.0,46.85034190152078,4.201453973816953,40.36425610599434,77.68157401472403,-31.585768595146128,0.7326316326760429,2.0,1,36
45800,2016-11-04 10:21:25,1977,,0,5910,308.0,15.0,29532.0,55.0,13.0,0.0,6.0,47.126956291765715,5.821988497616331,73.52962060649153,40.37024457985234,12.913832044312965,0.9075313641971636,2.0,1,42
40865,2016-10-26 01:23:46,1986,,1,5910,598.0,42.0,,184.0,26.0,0.0,12.0,46.49684318257101,5.999174114671924,49.48090545341814,52.46908338034132,46.469038151837395,0.6614803783213888,3.0,1,33
226055,2017-10-20 14:46:33,1984,1.0,0,5326,308.0,62.0,,129.0,8.0,0.0,6.0,34.192904541985314,2.0646328900981845,35.146157149342194,53.3968198404942,41.275628598984156,0.7624593333800341,3.0,1,35
220018,2017-10-12 04:32:37,1986,,1,5326,59.0,22.0,6862.0,67.0,5.0,0.0,10.0,37.00734114155469,2.455008128668432,66.83607930025622,50.75268409574665,-111.59107668876374,0.4890171600933424,2.0,1,33
268308,2017-12-31 15:03:21,1989,,0,7661,862.0,14.0,14672.0,74.0,14.0,0.0,1.0,57.47904395495938,5.089816248531303,48.886648240759364,72.63022274790333,-21.453754391450282,0.0881815146388869,3.0,1,30
239188,2017-11-10 15:51:07,1985,,0,5326,598.0,15.0,,67.0,5.0,0.0,4.0,52.64799148141431,-1.3588125334966756,73.5362170215821,46.077887256705864,4.914717523799931,0.7754308286443392,5.0,1,34
195835,2017-08-31 13:25:16,1798,0.0,1,8092,308.0,15.0,26967.0,74.0,14.0,0.0,7.0,40.142009340233656,7.227519010617157,48.860803483743545,25.90894185312933,29.76332875561913,0.9609629244044572,2.0,1,36
294581,2018-02-08 10:02:21,1987,,0,5326,59.0,15.0,,55.0,13.0,0.0,10.0,55.52872921162698,5.619854640067833,55.23433417688178,69.98176158679397,-67.98508715079714,0.3275489033699408,2.0,1,32
210772,2017-09-26 18:37:37,1983,,0,5326,308.0,15.0,,74.0,14.0,0.0,7.0,61.86613570864194,3.0766732600493336,43.315701343853114,45.424756102563194,8.815100759965535,0.9101536137849264,2.0,1,36
282585,2018-01-19 14:01:45,1981,,1,13429,59.0,18.0,6458.0,74.0,14.0,0.0,4.0,36.007097131110676,7.547376261337288,49.27136827487112,32.62312602807265,20.761849077353986,0.7889724525376176,2.0,1,38
78196,2017-01-09 22:28:02,1983,,1,5326,59.0,22.0,,67.0,5.0,0.0,4.0,48.57728150512768,2.016964790315756,53.70150647600247,42.65384779087008,-54.199274468586026,0.7362799359475094,4.0,1,36
79130,2017-01-11 12:48:46,1983,,0,5910,308.0,22.0,19378.0,55.0,13.0,0.0,2.0,34.89147870845848,5.562449263774239,57.09695045660586,69.93528715139261,43.36818107479745,0.008206569749751869,2.0,1,36
42481,2016-10-29 07:51:39,1984,,0,5923,423.0,15.0,,74.0,14.0,0.0,7.0,63.948576006189406,2.619615861213292,47.10514241404479,43.178342202503146,19.159081395463453,0.8950382381803265,2.0,1,35
130703,2017-04-28 06:31:17,1983,,0,5326,598.0,15.0,,74.0,14.0,0.0,0.0,44.19428804144182,4.274715728422284,54.76946627155439,50.83389469375813,-34.303745981061155,0.5904525680369646,3.0,1,36
87214,2017-01-27 19:28:33,1978,,0,352,59.0,22.0,4626.0,67.0,5.0,0.0,7.0,54.17801142274921,5.380875395816876,50.39283472769945,45.190120835525725,-24.51040466589224,0.9619444914289388,6.0,1,41
64835,2016-12-13 18:26:55,1966,,0,5910,290.0,19.0,20685.0,67.0,5.0,0.0,4.0,45.02450804092971,7.565287152875304,46.5852560698386,43.571403321743965,-26.938654665427546,0.6408138454346901,3.0,1,53
30841,2016-10-08 19:17:28,1983,,0,5910,598.0,15.0,,66.0,20.0,0.0,4.0,52.9776612680937,10.399476235891663,45.69329047719063,63.14789907610906,-24.324626217392236,0.2792797481901045,3.0,1,36
318547,2018-03-12 21:28:51,1982,,0,5910,59.0,15.0,,67.0,5.0,0.0,9.0,43.04186242670905,4.242815215532576,65.44346278048097,40.57955810649968,-9.937180235719897,0.4443043863163023,3.0,1,37
282055,2018-01-18 22:26:35,1990,,0,5326,598.0,22.0,5946.0,67.0,5.0,0.0,4.0,47.60901996969017,5.5519760106867615,44.508803235496906,62.491070126836654,-74.54341357166376,0.9501314776049444,2.0,1,29
272568,2018-01-07 13:31:37,1970,,0,5326,866.0,15.0,,67.0,5.0,0.0,4.0,73.87005979279476,6.548127647114791,58.947180758732216,59.7195607243855,-85.00090559308418,0.37908007090673135,3.0,1,49
235253,2017-11-03 00:57:22,1985,,0,13428,598.0,15.0,,67.0,5.0,0.0,4.0,47.79293941360792,12.674386293818513,31.225818976097752,55.188635363264325,65.27363680379189,0.1965398485057025,2.0,1,34
1416,2016-08-16 19:00:11,1987,,0,5326,308.0,45.0,,74.0,14.0,0.0,7.0,61.97180201129221,5.944131898436327,43.205046430497674,16.629778154139117,-0.0625919858395106,0.525300584898863,4.0,1,32
175848,2017-07-20 16:00:15,1964,,0,5910,308.0,47.0,,74.0,14.0,0.0,7.0,46.97646756595449,0.9953587632111772,64.43469185055568,81.9902491824382,-19.267728871601157,0.640928481065941,6.0,1,55
215885,2017-10-05 13:37:07,1983,,0,5910,308.0,15.0,,74.0,14.0,0.0,0.0,46.88379890176939,4.470332215858671,48.570099913192166,35.30928859538682,18.94783397379572,0.38973658709377335,4.0,1,36
269733,2018-01-02 18:03:21,1984,,0,1277,598.0,42.0,,169.0,8.0,0.0,7.0,37.79162514109565,8.117671724287153,47.0136408285265,29.56733470733691,-25.986528840273586,0.32072111535765946,3.0,1,35
110166,2017-03-17 23:30:53,1993,,0,5326,59.0,19.0,23615.0,74.0,14.0,0.0,7.0,69.69425409737559,8.996733369876727,38.93265990625022,33.01254257758917,-16.44982858728087,0.08161957446520908,3.0,1,26
23928,2016-09-25 16:52:19,1983,,0,5326,308.0,15.0,,74.0,14.0,0.0,7.0,36.26759528289034,-1.5696169610064905,65.39111509677089,34.82337299518788,35.86536209341439,0.8951045168927745,2.0,1,36
311327,2018-03-03 21:16:37,1987,,0,7661,863.0,15.0,,74.0,14.0,0.0,2.0,46.21947088846729,6.976821324012677,45.68188462560835,56.27947842014389,-4.970616812686403,0.8228886427766201,6.0,1,32
195334,2017-08-30 18:55:39,1992,,1,5910,308.0,15.0,,55.0,13.0,0.0,7.0,37.56276357797349,7.4778660354851265,59.9693914431601,59.52470680002278,-0.7843787676555951,0.16782110407788953,4.0,1,27
290112,2018-02-01 12:54:50,1983,,0,5326,290.0,15.0,,67.0,5.0,0.0,4.0,35.27460143412258,7.236370734856282,44.438550957867776,60.83675806264034,20.31765250702939,0.22478757100090474,2.0,1,36
314469,2018-03-07 15:30:25,1982,,0,5910,598.0,45.0,,74.0,14.0,0.0,7.0,61.412002031603315,5.9921499397368025,48.29150304158394,31.10181697598573,-94.25770465645171,0.9097313008436071,4.0,1,37
5585,2016-08-24 14:54:19,1983,,0,13428,598.0,15.0,,156.0,4.0,0.0,1.0,40.613829744848275,7.4038487179053485,44.412946045794904,42.94567833255071,15.93272549936902,0.6753346434659793,6.0,1,36
215687,2017-10-05 04:33:48,1985,,0,5326,598.0,22.0,6458.0,67.0,5.0,0.0,4.0,48.10152614784624,3.2715653721350355,59.94808271886542,15.92718413862427,-3.6098295451609506,0.23699707603844344,4.0,1,34
296347,2018-02-11 15:28:45,1968,,0,5360,308.0,19.0,23615.0,55.0,13.0,0.0,4.0,60.388774453112866,1.2856999878731423,43.97711964006561,44.63286859457961,37.200906539868605,0.1362138729982787,2.0,1,51
169469,2017-07-09 05:33:53,1976,,0,5326,598.0,19.0,26085.0,67.0,5.0,0.0,4.0,45.92696876901177,9.682167340143923,50.39526728444308,57.36763715090641,-70.5738628869276,0.7451801492291885,8.0,1,43
75768,2017-01-04 18:43:29,1993,,1,5910,290.0,45.0,,55.0,13.0,0.0,2.0,47.629614295928405,6.41736748559966,41.15745568217361,31.910908378033962,-38.40969787036361,0.5189051002994846,3.0,1,26
294682,2018-02-08 13:29:53,1983,,0,5326,674.0,15.0,,55.0,13.0,0.0,2.0,44.35311676050912,10.095385163583085,40.425388166272576,40.126665875382464,-12.096297161087632,0.5391934844543782,5.0,1,36
91556,2017-02-06 23:03:51,1988,,0,5326,598.0,45.0,,55.0,13.0,0.0,2.0,36.162329166134676,5.313171921550737,61.428644451106976,57.1567262220127,-80.28806410195739,0.4612017995005405,2.0,1,31
182100,2017-08-03 11:48:16,1989,,0,5326,308.0,42.0,,74.0,14.0,0.0,7.0,45.56803805992861,5.6964759417422846,48.560437567170354,78.11254596782103,0.08946720193311129,0.5943619242955964,4.0,1,30
260073,2017-12-18 10:23:42,1989,,0,5326,308.0,39.0,26178.0,74.0,14.0,0.0,7.0,54.21641752451941,10.099626387809183,47.05923176913872,30.297140475502008,-33.188648174428074,0.9743480957619952,4.0,1,30
112713,2017-03-23 23:12:18,1981,,0,5326,863.0,22.0,,74.0,14.0,0.0,7.0,50.4028731892311,2.4414629777934387,46.81987060777307,41.71034659674192,28.933889013309283,0.8532823600925017,2.0,1,38
294842,2018-02-08 17:42:58,1983,,0,1800,59.0,45.0,,67.0,5.0,0.0,11.0,66.70822348953541,5.84775728887458,53.45938385423809,35.85467242919205,-48.68705228325386,0.029104249892568324,3.0,1,36
59893,2016-12-03 05:08:12,1973,,1,5910,308.0,45.0,,66.0,20.0,0.0,10.0,48.34942469715804,6.703332740169612,54.03277139534249,34.12452482663144,11.176693221978494,0.9982464803769724,4.0,1,46
9213,2016-08-30 23:47:29,1996,1.0,0,5910,234.0,15.0,,38.0,4.0,0.0,1.0,59.68093784047022,2.15452683620366,31.057959944123443,77.82205285156373,27.776593180881385,0.6048169807391417,3.0,1,23
303613,2018-02-22 05:13:37,1992,,1,5326,674.0,22.0,,74.0,14.0,0.0,10.0,40.78050754757975,2.722066727157681,39.67062777129677,55.662937472206224,-3.59137980662138,0.2127690199678072,4.0,1,27
34723,2016-10-15 10:38:47,1983,1.0,0,5910,308.0,42.0,,55.0,13.0,0.0,2.0,37.455203476052326,8.504744196460269,32.384613062115825,58.886018563028315,35.77578851669372,0.6362854339096312,3.0,1,36
237748,2017-11-07 19:54:49,1997,,0,5326,373.0,15.0,,55.0,13.0,0.0,2.0,60.93802746132404,3.9465560038655743,56.920378740685074,41.015667610855466,24.269128977464014,0.4670697304346802,6.0,1,22
215104,2017-10-04 10:12:44,1961,,0,5326,283.0,42.0,,74.0,14.0,0.0,7.0,44.613467717443896,3.8194670932812786,44.750603592963955,48.50075139520525,-3.5193742010573663,0.18574156564839472,4.0,1,58
3185,2016-08-19 19:40:39,1983,,0,5326,308.0,15.0,,74.0,14.0,0.0,7.0,49.07245747155746,-2.6071129572114757,46.357219223672,47.827109004921006,-17.182453667499164,0.4376667680685786,3.0,1,36
229368,2017-10-25 04:48:32,1988,,0,7661,598.0,15.0,,74.0,14.0,0.0,10.0,60.155217848538705,-2.4433407028714256,47.86955229693926,42.10710691390298,11.738361253495246,0.1020984509368592,6.0,1,31
123133,2017-04-14 18:14:16,1981,,0,5910,308.0,42.0,,74.0,14.0,0.0,7.0,40.646477682477716,11.601953194838865,46.8659807967902,50.87323876816402,-14.055008029419065,0.4317409316152943,3.0,1,38
310362,2018-03-02 14:18:58,1976,,1,5910,308.0,75.0,0.0,74.0,14.0,0.0,7.0,66.37171689021662,1.711422931383853,42.38715197219039,52.68033044928852,38.652756853784815,0.8603032511353086,2.0,1,43
211414,2017-09-27 19:34:31,1989,,0,5326,598.0,22.0,6359.0,66.0,20.0,0.0,7.0,51.50916207096097,1.6518766544649814,65.24508210993841,63.37892200185995,-7.415052709774015,0.2714064293986516,8.0,1,30
23469,2016-09-24 11:14:53,1991,0.0,0,5326,790.0,22.0,2577.0,55.0,13.0,0.0,9.0,35.90130633670899,5.136947566092135,42.617428589412995,53.81005938104146,43.391730111452226,0.3228320414382623,3.0,1,28
216934,2017-10-07 10:35:37,1983,,0,5326,308.0,15.0,,113.0,4.0,0.0,1.0,57.04524196671266,3.8524811470900775,42.54845558756008,83.62451495641861,-34.31055860433706,0.26696428962052776,2.0,1,36
137396,2017-05-11 00:15:51,1983,,0,5910,750.0,15.0,,66.0,20.0,0.0,10.0,55.65339122223497,0.391701860438749,54.71278093477005,62.76616549695297,-51.4259655289391,0.4824963576498188,3.0,1,36
303151,2018-02-21 16:59:43,1995,,1,5326,283.0,43.0,,74.0,14.0,0.0,7.0,55.503007257439506,6.590336092205021,60.044600917310255,71.74231842786389,6.961717150586469,0.18366354549345176,2.0,1,24
292752,2018-02-05 18:37:44,1993,,0,5326,598.0,22.0,6898.0,74.0,14.0,0.0,0.0,46.868058443013524,8.824530138245999,48.5053267003609,28.48164300376383,-16.713309742558828,0.4903878742798964,2.0,1,26
38192,2016-10-20 20:40:59,1983,,0,9033,792.0,15.0,10155.0,55.0,13.0,0.0,10.0,44.79652028781437,-0.7023588217260972,41.14066749437123,58.21052865082685,17.424694838454975,0.06013759201214375,2.0,1,36
211054,2017-09-27 06:49:28,1988,,0,5910,674.0,15.0,,74.0,14.0,0.0,10.0,66.3736286537073,11.686499342142286,55.22780708654764,58.19107206018134,-52.431309650261625,0.4220854907108527,2.0,1,31
210960,2017-09-27 00:28:46,1985,,0,5910,308.0,31.0,,74.0,14.0,0.0,4.0,64.20474407175806,10.870716510947947,48.023150483654774,52.83413912321724,-17.862663452719755,0.5655967969372364,4.0,1,34
73756,2017-01-01 05:09:57,1988,,0,5910,290.0,42.0,,74.0,14.0,0.0,7.0,62.04215478525864,-0.8433444734756392,43.745997504037895,63.228355660945866,7.884167677517576,0.3038720367515624,3.0,1,31
250636,2017-11-30 08:33:14,1983,,0,5326,308.0,15.0,,74.0,14.0,0.0,7.0,58.48284937403484,4.563938204806898,44.514295578133535,15.302532554751997,-34.83910137186556,0.9585013342121934,2.0,1,36
70695,2016-12-26 16:21:17,1977,,0,5326,214.0,42.0,,74.0,14.0,0.0,6.0,54.06990825236335,6.8426997239272405,44.61558452217771,52.54445401091628,18.99222689228496,0.1698907641145997,3.0,1,42
214475,2017-10-03 13:18:05,1983,,0,5910,423.0,15.0,,74.0,14.0,0.0,7.0,48.51821224005671,6.779771808758214,56.94625710581728,49.25028189405794,5.052485819712058,0.6355425312221512,3.0,1,36
185465,2017-08-12 02:25:24,1966,,0,5910,308.0,64.0,5064.0,74.0,14.0,0.0,7.0,46.74546217602789,2.318935233134848,48.890484833083505,59.74679683280046,-68.58387618893816,0.12516052664754285,2.0,1,53
291389,2018-02-03 14:10:40,1973,,1,5326,308.0,15.0,,169.0,8.0,0.0,0.0,44.211517793646095,8.223339375329386,42.56855234089653,57.78433133837074,-12.223798103313761,0.7354372918408145,2.0,1,46
308842,2018-02-28 17:14:43,1987,,0,5326,373.0,15.0,,67.0,5.0,0.0,4.0,59.45364042974125,6.273147344033303,31.886113107292687,56.6788656009138,-2.41443340536165,0.6939169950738518,5.0,1,32
200487,2017-09-08 06:52:05,1968,,0,5326,598.0,42.0,,55.0,13.0,0.0,2.0,34.269159149854204,2.9267905532553367,59.345012928444284,32.318397212941804,11.084814091526836,0.6831504765512146,7.0,1,51
94092,2017-02-12 03:39:03,1984,0.0,0,5910,598.0,22.0,4454.0,55.0,13.0,0.0,2.0,36.724703108106645,7.511936361692086,57.18045120057538,69.87113724262059,4.8191100442896815,0.5258906090876098,3.0,1,35
114982,2017-03-30 04:03:53,1983,,0,5910,598.0,15.0,,67.0,5.0,0.0,4.0,41.4677912813991,9.46229689498518,49.681448150978525,58.19165650531063,-4.408849618377559,0.5845159113756299,10.0,1,36
2981,,1993,1.0,0,5910,308.0,15.0,23040.0,55.0,13.0,0.0,6.0,53.964546783804366,-3.9834956621050828,61.87294390620391,66.27608700885857,14.176352911105427,0.3184529384197293,3.0,1,26
256108,2017-12-10 17:57:37,1983,,0,11539,308.0,15.0,27217.0,74.0,14.0,0.0,1.0,55.42288643767601,-0.35792195161983553,57.84751551429935,57.437030864808506,-85.03150496686011,0.06424390812356551,2.0,1,36
288699,2018-01-30 05:56:05,1962,,0,5326,598.0,47.0,,67.0,5.0,0.0,10.0,45.04015412768045,5.468433263594164,49.9918925092027,69.13687494417142,57.16784125703171,0.8089609714862673,3.0,1,57
166578,2017-07-06 03:33:10,1983,,0,13442,214.0,15.0,,67.0,5.0,0.0,4.0,49.42878366329492,8.368474982919484,45.46767770615079,61.25142884838526,45.72188364221146,0.07782692752513133,6.0,1,36
